IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,Scope/DeviceGroups,Category,MitreTechniques,GenerateAlert
FileSha1,996792F12846ED7BF676C8713781D1221D282BD0,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,5C167CE33E63E91D9860B78FEDD2F3E136501764,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,FA8F6CDD50BC8C878E38EDF95E6D383F58F12401,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,18442F12A2080005358F18FB53F8E08142B47819,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,EDEE2D6C86F19630A35132C509621CFE9E46D6BD,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,A02CF21010D1E9E4961FCF8A760FC2699FE69114,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,C7896778B2157012A21B802EB7CE0E25A1F659CA,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,7A97CDCF66E7B1F4A38E1F047FCD2BA29603D4DE,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,AE5233C8D72895704C58C1085124DD9F026D9BC3,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,E2545FC013AF6FE7B3D4DB47D5448686783D4B6C,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,BA3F80A08FBE283D0B4816A8C80498E5CA652D65,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,92891A178CB4FBA3B3638CE1890B2ED1659625EA,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
FileSha1,01176974ACB12AF2A33E3C633BEEFFA1D659E909,,BlockAndRemediate,Informational,Sidecopy IOC,A cyberespionage operation tracked SideCopy is reportedly in surge for its attack activities. It is known for targeting users with the intent to steal sensitive information. Recent attack activities attribute the attacker utilizing new COVID-19 theme and malware to target government sector.,,,,,FALSE
